-0.07869807	0.022799456	0.046146426	0.008476149	-0.027564235	0.025823733	0.0058033867	0.023709418	-0.0034687605	0.08935963	-0.03425899	0.01085961	0.09339165	-0.027234571	-0.010213205	-0.08115257
-0.06466665	0.023963602	0.0077185435	0.0644971	-0.048798595	0.03464105	0.07197718	0.09764127	-0.035276216	0.080432855	-0.033936087	0.053819258	0.025621237	0.04131765	-0.0044280747	-0.049351666
-0.08329851	-0.020174487	-0.052442875	0.08051794	-0.0786197	-0.030400826	0.008724667	0.08381235	-0.038585156	0.0479384	-0.006007487	0.07384609	-0.014332913	-0.10003947	-0.027574556	-0.01951445
-0.053720217	-0.045728013	0.0021741262	0.0032918255	-0.032176655	0.025031747	0.034251094	0.08066678	-0.06536749	0.063002825	-0.033301212	0.07077039	0.04606812	-0.020207707	0.03187977	-0.0006425573
-0.105358474	-0.03650666	-0.00829291	0.08126191	-0.0020373315	0.06750555	-0.0052698483	0.06679416	-0.051780887	0.028879618	0.033680618	0.010502365	0.07071305	-0.027354091	0.0461665	0.0017912694
0.011952713	-0.060893904	0.03851322	0.0033075765	-0.08656233	0.025565308	0.0002336892	0.06471064	-0.013171512	-0.017628988	0.014993921	0.015630461	0.0037350277	0.03527727	-0.04966361	-0.050289486
-0.14200462	-0.025000371	-0.048185907	0.03823265	-0.028159514	0.0075918753	0.0076719453	0.11207925	0.008866163	0.05031787	0.0052752877	0.031009588	0.05168889	-0.055365935	0.028520713	0.008928476
-0.035838913	0.020918373	0.0064331284	0.00038026838	-0.015061708	0.06528692	0.015783517	0.102932215	0.033935886	0.023159694	0.06627199	0.033887997	0.022508426	-0.0040208567	-0.019242354	0.02272283
-0.056163654	0.022783728	-0.03391734	-0.019171925	-0.011091645	0.063654326	0.03501288	0.08687587	-0.0668686	0.06155079	-0.0593907	0.022111649	0.02752182	-0.02095435	0.0380256	-0.08353135
-0.020920573	0.0497924	0.022624891	0.041151535	-0.039449338	-0.051670387	0.10467421	0.1112885	-0.060304984	0.056642182	0.010210376	-0.01679552	0.04168552	-0.0908581	-0.010712567	-0.032366253
-0.04035414	0.047452405	-0.014524913	0.07761289	-0.009742938	-0.0006173986	0.07056281	0.028035462	-0.04534957	0.020384653	-0.035707787	-0.028832516	0.05491755	-0.02278257	-0.06270786	-0.05014746
-0.04302026	-0.050356124	-0.020282798	0.039850008	0.062022258	0.017110817	0.07909221	-0.0031643817	-0.09662008	0.11560792	-0.04184092	-0.041732404	0.014741914	-0.024579046	-0.066203244	-0.0957245
0.015690053	-0.006789784	-0.027354022	0.01383002	-0.06931331	0.08017876	-0.006711278	0.037342373	0.07041949	0.0907993	-0.047981065	0.1188318	0.10559847	-0.018151758	-0.038065705	-0.022177843
-0.12845731	-0.005070192	-0.02151957	0.005322569	0.10120827	-0.004614332	-0.09347663	0.062915795	-0.03747275	0.031410873	-0.008324824	0.05178019	0.013548941	0.033731874	-0.011199357	0.029400589
-0.070805244	0.029499311	0.0024214536	0.13030088	-0.035289805	0.022818856	0.08117795	0.043398865	0.018547898	0.02742761	0.05996423	-0.01859227	-0.00158897	0.014612914	-0.014384632	0.004123783
0.015149791	0.10081883	-0.00574042	-0.021425493	-0.046439834	0.04226935	0.03896165	-0.047799867	-0.03897649	0.0074583874	-0.0697417	0.09507587	0.058239512	-0.025779713	-0.070112064	-0.072139375
