-0.26546976	0.07964984	-0.07303453	0.15788059	0.07357946	-0.20472656	0.06187863	-0.10288285	0.1949554	-0.39826205	-0.26424462	0.4595681	0.13745636	-0.30945542	0.50784427	0.22725074
-0.3729032	0.66076195	-0.04900587	0.5226114	-0.3768869	-0.600775	-0.5870873	-0.068200156	0.52990603	-0.41930088	0.062482923	0.17827977	-0.004769079	-0.14932889	0.57126707	0.42363608
-0.065251075	-0.17663705	-0.14496985	-0.0149891265	0.21792026	0.3670667	0.28609094	-0.1685929	-0.24876061	-0.35262844	0.35320023	0.045732945	-0.2792514	-0.2117538	0.65695065	0.11882767
-0.13569434	-0.18514168	-0.01229711	-0.0015111777	0.18508346	-0.022050481	0.2076037	-0.017460283	0.029376596	-0.29013664	-0.27837637	0.35693565	0.0913223	-0.20788234	0.29295632	0.0808144
-0.169867	-0.19502588	0.08628563	-0.03888033	0.18008578	-0.079535946	0.14298087	0.09232664	0.13084762	-0.20107925	-0.3566141	0.3458136	0.014484391	-0.09551648	0.15467624	0.05212179
0.7111454	-0.56862545	-0.24672787	-0.5149353	0.37696818	0.7842182	0.78470534	-0.3772932	-0.6576136	-0.04754189	1.0130572	-0.37383842	-0.4783438	-0.3262787	0.6629692	-0.46837777
-0.299651	0.22887476	-0.119696565	0.27786076	-0.15694177	-0.2784221	-0.15769131	-0.0020326565	0.2029942	-0.41059875	-0.29161012	0.34628353	0.14803971	-0.13878417	0.2855982	0.29029357
-0.16382065	0.064514436	-0.10171575	0.12513089	-0.079695374	-0.22536378	0.0024630355	-0.17401357	0.07307847	-0.2548757	-0.025701854	0.27115196	-0.034318585	-0.1843619	0.34736672	0.04549301
0.55836314	-0.70073104	-0.10020264	-0.537895	0.5683489	0.50258094	0.7207458	-0.14657962	-0.58329695	0.08486908	-0.00816153	0.6558358	-0.27523032	-0.47612727	0.050261684	-0.6821752
0.008329659	-0.013111792	-0.17459722	0.06612114	-0.09390305	-0.06599497	0.10786737	-0.18356036	0.007895409	-0.18940695	0.20531958	0.16019887	-0.06954553	-0.21799666	0.4561289	0.0747851
